row,true_label,predicted_cluster,distance_to_centroid,is_ground_truth_noise
13379,-1,0,2.304385811,1
13380,0,2,0.7731998869,0
13381,-2,2,2.201059884,1
13382,-1,0,2.422197683,1
13383,0,2,0.9912910642,0
13384,1,1,0.7812843247,0
13385,0,2,0.9702093959,0
13386,0,2,0.9749521292,0
13387,-1,0,3.261463937,1
13388,0,2,0.9416745644,0
13389,0,2,1.726825478,0
13390,0,2,1.026987977,0
13391,1,1,1.890523685,0
13392,1,1,0.9347046086,0
13393,0,2,1.00236725,0
13394,0,2,0.9724497556,0
13395,0,2,0.9280958586,0
13396,1,1,0.958044943,0
13397,1,1,0.4926037428,0
13398,0,2,1.441128737,0
13399,0,2,1.714825655,0
13400,0,2,1.160076243,0
13401,0,2,0.9311312907,0
13402,0,2,0.4171716338,0
13403,1,1,0.7837687708,0
13404,0,2,0.9378994193,0
13405,0,2,1.202603324,0
13406,0,2,1.062254081,0
13407,-2,0,3.029479714,1
13408,0,2,1.202737087,0
13409,0,2,1.640260695,0
13410,0,2,0.9810760546,0
13411,1,1,1.429065757,0
13412,0,2,0.6025130165,0
13413,0,2,1.04084085,0
13414,1,1,1.727054601,0
13415,0,2,1.255750785,0
13416,0,2,0.8383738075,0
13417,1,1,1.810222996,0
13418,-1,0,1.840192175,1
13419,0,2,1.502892143,0
13420,0,2,0.5936569654,0
13421,1,1,1.384248632,0
13422,-2,0,2.107784108,1
13423,0,2,0.6232621558,0
13424,0,2,1.427467264,0
13425,0,2,1.729954305,0
13426,0,2,1.068523417,0
13427,0,2,1.036864661,0
13428,0,2,0.2675906597,0
13429,0,2,1.213767681,0
13430,0,2,1.340832015,0
13431,1,1,1.171920107,0
13432,1,1,1.161871898,0
13433,-2,0,2.819202684,1
13434,0,2,1.070288611,0
13435,1,1,1.32144094,0
13436,0,2,0.5416714046,0
13437,-1,2,2.635867616,1
13438,0,2,0.9533908668,0
13439,0,2,1.685182873,0
13440,1,1,1.722393933,0
13441,0,2,1.764659073,0
13442,0,2,1.695268513,0
13443,0,2,0.9270387899,0
13444,0,2,0.6807431544,0
13445,0,2,0.4765849398,0
13446,-1,0,2.483853577,1
13447,0,2,0.9260841303,0
13448,0,2,1.07223571,0
13449,-2,0,2.270266571,1
13450,0,2,1.084185407,0
13451,1,1,1.016368926,0
13452,0,2,1.171124456,0
13453,0,2,0.8629478744,0
13454,0,2,0.7185307747,0
13455,0,2,1.660480135,0
13456,-1,0,1.917089452,1
13457,1,1,0.9753498623,0
13458,-1,0,2.248993235,1
13459,0,2,1.006117881,0
13460,0,2,1.126438336,0
13461,0,2,1.650535942,0
13462,1,1,1.722806393,0
13463,1,1,1.373411022,0
13464,-1,0,2.960835402,1
13465,0,2,0.738219347,0
13466,1,1,1.604194152,0
13467,0,2,1.165536894,0
13468,0,2,1.745320876,0
13469,0,2,2.049720549,0
13470,0,2,1.238293884,0
13471,1,1,1.884084351,0
13472,0,2,0.9928074999,0
13473,1,1,0.9453857513,0
13474,-2,0,1.882464418,1
13475,0,2,2.083863477,0
13476,1,1,0.8115351811,0
13477,0,2,0.9207558447,0
13478,0,2,0.8294152356,0
13479,0,2,1.142866325,0
13480,0,2,0.5671463098,0
13481,1,1,1.066817364,0
13482,0,2,1.023380287,0
13483,0,2,1.692161967,0
13484,0,2,1.754211068,0
13485,0,2,1.848249066,0
13486,0,2,1.606840529,0
13487,0,2,1.347786236,0
13488,1,1,1.620780004,0
13489,-1,1,1.907890198,1
13490,0,2,1.726443355,0
13491,0,2,1.656989295,0
13492,0,2,1.014275292,0
13493,0,2,0.3587507627,0
13494,0,2,1.139695235,0
13495,1,1,0.9210686821,0
13496,0,2,0.3224941752,0
13497,-2,0,0.9162876214,1
13498,0,2,1.099105401,0
13499,0,2,1.983909765,0
13500,0,2,0.9534144044,0
13501,0,2,1.002796535,0
13502,1,1,1.810354554,0
13503,1,1,0.9600831528,0
13504,1,1,1.468226637,0
13505,0,2,1.022940832,0
13506,0,2,1.09404015,0
13507,1,1,1.393057116,0
13508,0,2,1.679365861,0
13509,1,1,0.4006851187,0
13510,-1,0,2.171893213,1
13511,0,2,1.431616843,0
13512,1,1,0.9639688599,0
13513,1,1,1.059394493,0
13514,0,2,1.643405854,0
13515,-2,0,1.650242673,1
13516,0,2,1.014630881,0
13517,1,1,0.7298876859,0
13518,0,2,1.708218253,0
13519,0,2,1.657355975,0
13520,0,2,1.917769907,0
13521,1,1,1.575642441,0
13522,0,2,1.158731639,0
13523,-1,0,2.168955832,1
13524,-1,0,2.365666132,1
13525,1,1,0.869470114,0
13526,0,2,1.90607538,0
13527,0,2,0.996103486,0
13528,0,2,1.230238294,0
13529,0,2,1.821950066,0
13530,0,2,1.073314233,0
13531,1,1,1.998243525,0
13532,0,2,1.457623431,0
13533,1,1,1.703079117,0
13534,1,1,0.9024397865,0
13535,1,1,1.056827402,0
13536,0,2,0.2875844483,0
13537,0,2,1.080354013,0
13538,0,2,1.640345258,0
13539,0,2,1.63905533,0
13540,0,2,0.7641136485,0
13541,0,2,0.7408548601,0
13542,0,2,1.637475252,0
13543,-2,1,2.781285752,1
13544,0,2,1.158683481,0
13545,1,1,1.236692195,0
13546,0,2,1.009766529,0
13547,-1,0,1.973602405,1
13548,1,1,0.9651420056,0
13549,0,2,0.6863547919,0
13550,-1,0,3.864097077,1
13551,0,2,1.210058548,0
13552,1,1,1.201938101,0
13553,0,2,1.64401336,0
13554,0,2,1.09574551,0
13555,0,2,1.040179934,0
13556,0,2,1.196426739,0
13557,0,2,0.9953320983,0
13558,1,1,1.640248806,0
13559,1,1,1.399924487,0
13560,1,1,0.9139962291,0
13561,1,1,1.166100015,0
13562,0,2,0.7895314336,0
13563,0,2,1.045553332,0
13564,1,1,1.839887968,0
13565,0,2,1.581743452,0
13566,0,2,0.9895939485,0
13567,0,2,1.638818002,0
13568,1,1,1.812148555,0
13569,1,1,0.9107695962,0
13570,0,2,0.4690285815,0
13571,0,2,0.6002220519,0
13572,1,1,1.076651852,0
13573,0,2,0.8990772729,0
13574,0,2,0.882550332,0
13575,0,2,0.9570252015,0
13576,0,2,1.069127438,0
13577,0,2,0.781778335,0
13578,-2,0,1.776103376,1
13579,0,2,0.9077022245,0
13580,0,2,1.129336387,0
13581,0,2,0.7048578731,0
13582,0,2,1.672188846,0
13583,0,2,1.146410034,0
13584,-1,0,1.770536126,1
13585,1,1,1.413152325,0
13586,0,2,0.7615784641,0
13587,1,1,1.685344605,0
13588,1,1,1.169231168,0
13589,1,1,0.8514877271,0
13590,1,1,1.793149762,0
13591,-2,2,1.213115022,1
13592,1,1,1.582548082,0
13593,0,2,1.359063563,0
13594,1,1,0.4369266046,0
13595,1,1,0.7600193782,0
13596,0,2,0.4670128191,0
13597,-1,0,2.729890064,1
13598,0,2,1.072321523,0
13599,-2,1,2.296771014,1
13600,0,2,1.787032967,0
13601,0,2,1.114018733,0
13602,1,1,0.980298432,0
13603,0,2,0.8790729567,0
13604,0,2,1.74893363,0
13605,0,2,1.467284583,0
13606,0,2,1.74674572,0
13607,0,2,1.10047898,0
13608,-1,0,2.90382696,1
13609,0,2,0.9698815345,0
13610,-1,0,2.958963093,1
13611,0,2,1.042944041,0
13612,0,2,1.013881239,0
13613,1,1,1.651634755,0
13614,-1,1,1.24475167,1
13615,1,1,0.7813890865,0
13616,-1,0,2.056633218,1
13617,0,2,0.6653643717,0
13618,0,2,0.8384753832,0
13619,0,2,1.733918897,0
13620,0,2,0.9625830903,0
13621,0,2,1.750754967,0
13622,1,1,1.973017717,0
13623,0,2,0.8513151796,0
13624,1,1,0.439846827,0
13625,0,2,1.049975963,0
13626,0,2,0.920132136,0
13627,-1,0,3.364897352,1
13628,0,2,1.114668624,0
13629,0,2,1.10368148,0
13630,1,1,1.013817028,0
13631,0,2,0.9420111307,0
13632,0,2,0.9861346684,0
13633,0,2,1.567096521,0
13634,0,2,1.641856594,0
13635,0,2,1.645225601,0
13636,0,2,0.7500747311,0
13637,0,2,1.855807993,0
13638,-1,0,0.6612664879,1
13639,1,1,1.28996689,0
13640,0,2,0.9719847088,0
13641,1,1,1.217784369,0
13642,-1,0,2.545985443,1
13643,1,1,0.9155913677,0
13644,0,2,1.19556268,0
13645,-1,1,1.20950976,1
13646,0,2,1.593847984,0
13647,0,2,1.520546805,0
13648,0,2,0.9321011391,0
13649,1,1,1.056013661,0
13650,0,2,1.005993508,0
13651,0,2,1.645566862,0
13652,0,2,1.294753914,0
13653,0,2,1.103692232,0
13654,1,1,0.6432964233,0
13655,0,2,1.117179988,0
13656,0,2,1.007014166,0
13657,0,2,1.191254899,0
13658,1,1,0.9766853598,0
13659,0,2,0.9585054266,0
13660,1,1,0.9300328771,0
13661,-1,0,2.456433375,1
13662,1,1,0.9454427531,0
13663,0,2,1.625954333,0
13664,0,2,1.09435668,0
13665,0,2,0.8718195378,0
13666,-1,0,2.213713985,1
13667,1,1,1.356865105,0
13668,0,2,1.382792945,0
13669,0,2,0.7940579595,0
13670,1,1,1.607281208,0
13671,0,2,1.841956502,0
13672,0,2,1.43393601,0
13673,0,2,1.313872458,0
13674,0,2,0.9238232785,0
13675,1,1,1.244673927,0
13676,0,2,1.623766979,0
13677,1,1,1.6860787,0
13678,0,2,2.144875341,0
13679,0,2,1.299753954,0
13680,1,1,0.9816072678,0
13681,0,2,0.5039394942,0
13682,0,2,1.433478441,0
13683,1,1,0.9313876625,0
13684,-1,0,1.428892687,1
13685,1,1,1.185988833,0
13686,-1,0,2.12974266,1
13687,-2,0,1.922496616,1
13688,1,1,0.9303039305,0
13689,0,2,0.968598089,0
13690,0,2,1.758863736,0
13691,0,2,0.955789495,0
13692,1,1,0.881680561,0
13693,-1,0,2.260772807,1
13694,1,1,0.9217431229,0
13695,0,2,1.143962286,0
13696,0,2,0.9849958366,0
13697,0,2,1.645791265,0
13698,-1,0,2.575581839,1
13699,0,2,1.35676218,0
13700,0,2,1.074646568,0
13701,1,1,1.177908858,0
13702,0,2,1.028207443,0
13703,0,2,1.16774817,0
13704,0,2,0.9562698617,0
13705,0,2,1.756008693,0
13706,0,2,1.245738153,0
13707,0,2,1.180258961,0
13708,0,2,1.77774277,0
13709,0,2,1.325425134,0
13710,0,2,1.917800648,0
13711,-1,0,3.370498914,1
13712,0,2,0.7007454066,0
13713,0,2,0.8283161234,0
13714,1,1,0.7361045739,0
13715,0,2,1.023857226,0
13716,0,2,1.16177719,0
13717,0,2,1.660962531,0
13718,0,2,0.9814019549,0
13719,0,2,0.636945068,0
13720,0,2,1.167485872,0
13721,1,1,1.116508032,0
13722,0,2,1.573482734,0
13723,0,2,1.226422058,0
13724,-2,0,3.145474744,1
13725,0,2,1.174370616,0
13726,0,2,1.651881353,0
13727,0,2,2.002966502,0
13728,-1,2,1.517668725,1
13729,-1,0,2.794304511,1
13730,0,2,1.150200014,0
13731,0,2,0.8086581154,0
13732,1,1,0.9812560221,0
13733,0,2,1.145278253,0
13734,0,2,1.264621276,0
13735,1,1,1.673282628,0
13736,1,1,1.689430817,0
13737,-1,0,1.891812342,1
13738,1,1,1.897722332,0
13739,0,2,0.936321748,0
13740,1,1,1.053868599,0
13741,0,2,0.9148826115,0
13742,0,2,0.6996689611,0
13743,1,1,0.8661169751,0
13744,1,1,0.9965585627,0
13745,0,2,1.063661042,0
13746,-1,0,1.756929816,1
13747,1,1,0.9854780568,0
13748,0,2,0.9852735706,0
13749,-1,2,3.162531268,1
13750,0,2,0.6836036026,0
13751,0,2,0.9765675548,0
13752,1,1,1.240455843,0
13753,1,1,0.9678570367,0
13754,0,2,1.343364421,0
13755,1,1,0.777471353,0
13756,-1,0,2.056785396,1
13757,-1,1,2.238653179,1
13758,1,1,1.441228596,0
13759,0,2,0.9860973208,0
13760,0,2,0.5725672377,0
13761,0,2,1.925571645,0
13762,0,2,0.9758080051,0
13763,0,2,1.046610469,0
13764,0,2,1.658379251,0
13765,-1,0,2.80540582,1
13766,0,2,0.9575303917,0
13767,1,1,1.693891212,0
13768,1,1,1.365363977,0
13769,1,1,1.61491436,0
13770,1,1,1.285361785,0
13771,1,1,1.000650864,0
13772,-1,1,2.284786341,1
13773,0,2,1.199659276,0
13774,0,2,1.752120305,0
13775,0,2,0.7868911006,0
13776,0,2,0.9818730367,0
13777,0,2,1.265708811,0
13778,0,2,1.017518911,0
13779,1,1,1.689834814,0
13780,0,2,1.36957032,0
13781,1,1,0.9148530398,0
13782,0,2,0.919118609,0
13783,0,2,1.63537149,0
13784,0,2,0.9958150025,0
13785,0,2,1.078887908,0
13786,0,2,1.398471048,0
13787,1,1,0.9924428215,0
13788,0,2,0.6142955444,0
13789,1,1,0.9940912973,0
13790,0,2,1.175745215,0
13791,-1,0,2.446582097,1
13792,0,2,1.127959864,0
13793,0,2,0.9691865086,0
13794,1,1,1.622968155,0
13795,0,2,0.3128989386,0
13796,0,2,0.7948374769,0
13797,0,2,1.239399476,0
13798,0,2,1.28129653,0
13799,1,1,1.585500437,0
13800,0,2,1.764891162,0
13801,0,2,1.087142532,0
13802,0,2,1.162158106,0
13803,0,2,1.225361084,0
13804,0,2,1.120488292,0
13805,-1,0,3.137376327,1
13806,1,1,0.4497839429,0
13807,0,2,1.026806628,0
13808,0,2,0.5937184927,0
13809,0,2,1.465769097,0
13810,0,2,0.7108354991,0
13811,1,1,1.926891261,0
13812,1,1,1.119943072,0
13813,0,2,0.9815624273,0
13814,1,1,0.9327489933,0
13815,0,2,0.402436484,0
13816,0,2,1.147389234,0
13817,-2,0,3.407993724,1
13818,0,2,2.108781434,0
13819,0,2,1.024329174,0
13820,0,2,2.276307261,0
13821,0,2,1.607050463,0
13822,0,2,1.020567063,0
13823,0,2,1.691101198,0
13824,0,2,0.8119980085,0
13825,-1,1,2.39804828,1
13826,0,2,1.07824242,0
13827,1,1,0.9256003632,0
13828,0,2,0.8640004585,0
13829,1,1,0.9996893055,0
13830,0,2,0.5047353573,0
13831,1,1,0.6751534878,0
13832,0,2,1.720180558,0
13833,0,2,0.5841571444,0
13834,0,2,0.6940921818,0
13835,0,2,0.9164103847,0
13836,0,2,0.4643976033,0
13837,0,2,1.024390333,0
13838,1,1,1.37846201,0
13839,1,1,1.200021491,0
13840,0,2,0.6674305584,0
13841,0,2,1.204609022,0
13842,1,1,1.091174893,0
13843,1,1,1.01860226,0
13844,0,2,1.191270603,0
13845,0,2,2.112315894,0
13846,0,2,0.9155773557,0
13847,0,2,1.033451101,0
13848,0,2,1.607003134,0
13849,0,2,1.530259255,0
13850,1,1,1.062336766,0
13851,0,2,0.8804736132,0
13852,0,2,1.706952967,0
13853,0,2,0.951750092,0
13854,0,2,0.8390582065,0
13855,-1,0,1.463802432,1
13856,0,2,1.683189234,0
13857,0,2,0.4937095873,0
13858,-2,0,1.685649781,1
13859,1,1,1.618782981,0
13860,1,1,1.254147581,0
13861,0,2,0.9544290062,0
13862,1,1,1.946912696,0
13863,0,2,1.009484707,0
13864,0,2,1.705641401,0
13865,0,2,0.64391224,0
13866,0,2,1.116069739,0
13867,1,1,0.8955831414,0
13868,0,2,1.745128959,0
13869,0,2,1.120491479,0
13870,0,2,0.4490984683,0
13871,0,2,1.19481273,0
13872,0,2,1.209623407,0
13873,-1,0,1.015397019,1
13874,0,2,1.115052681,0
13875,0,2,1.651072252,0
13876,1,1,0.9198048549,0
13877,0,2,1.70696343,0
13878,0,2,1.60789554,0
13879,0,2,1.592332682,0
13880,-1,0,1.920259578,1
13881,1,1,1.702898481,0
13882,0,2,1.079109863,0
13883,0,2,0.652404012,0
13884,0,2,0.7187906965,0
13885,0,2,1.112371015,0
13886,0,2,1.135451513,0
13887,-1,0,2.380579812,1
13888,0,2,1.673949242,0
13889,0,2,1.785103693,0
13890,0,2,1.749055084,0
13891,0,2,0.764180958,0
13892,0,2,1.193152439,0
13893,1,1,1.713805499,0
13894,0,2,0.8979662158,0
13895,0,2,1.77484477,0
13896,0,2,1.069978737,0
13897,1,1,1.645323415,0
13898,1,1,0.9134358048,0
13899,1,1,1.015017561,0
13900,0,2,1.647657625,0
13901,0,2,1.000630109,0
13902,0,2,1.503233826,0
13903,1,1,1.133330479,0
13904,0,2,0.9198151802,0
13905,1,1,1.660396126,0
13906,0,2,0.8811340574,0
13907,1,1,1.357400791,0
13908,0,2,0.5828872382,0
13909,-1,0,2.454037125,1
13910,0,2,0.8360841616,0
13911,-2,1,1.159158458,1
13912,0,2,1.055280932,0
13913,0,2,1.818606132,0
13914,0,2,0.9537059838,0
13915,1,1,1.09115037,0
13916,1,1,1.163834448,0
13917,0,2,1.037583665,0
13918,0,2,0.9832516634,0
13919,0,2,1.204669633,0
13920,0,2,0.5286495454,0
13921,-2,0,2.915439689,1
13922,-1,0,2.206515757,1
13923,0,2,1.758675712,0
13924,0,2,1.31652489,0
13925,1,1,1.703673149,0
13926,0,2,0.5212959656,0
13927,1,1,0.6197474474,0
13928,0,2,0.8435431824,0
13929,1,1,1.631293336,0
13930,1,1,1.396541127,0
13931,0,2,1.205312429,0
13932,0,2,1.007136661,0
13933,0,2,0.8277724419,0
13934,0,2,0.7272108046,0
13935,0,2,0.7353596291,0
13936,0,2,1.162581746,0
13937,0,2,0.7092096004,0
13938,0,2,0.639506445,0
13939,0,2,1.042001275,0
13940,0,2,0.9823336923,0
13941,1,1,1.014267727,0
13942,0,2,0.8586667521,0
13943,0,2,0.8021993718,0
13944,1,1,0.7483860645,0
13945,0,2,0.9874109779,0
13946,0,2,0.9319509589,0
13947,0,2,1.078117659,0
13948,1,1,1.108728049,0
13949,0,2,0.9606069756,0
13950,-1,0,3.34713884,1
13951,0,2,0.8301738858,0
13952,0,2,1.007600427,0
13953,0,2,1.472155062,0
13954,0,2,1.719910011,0
13955,1,1,1.299132023,0
13956,0,2,0.6482056608,0
13957,0,2,0.949304834,0
13958,1,1,1.389448094,0
13959,0,2,0.689693238,0
13960,0,2,1.501554883,0
13961,-2,2,1.363985783,1
13962,-1,0,2.188009619,1
13963,0,2,0.8347831867,0
13964,0,2,1.774040153,0
13965,1,1,1.476639685,0
13966,0,2,0.6826451707,0
13967,-1,0,3.835676196,1
13968,0,2,1.563300835,0
13969,0,2,0.6271529903,0
13970,0,2,1.375102693,0
13971,1,1,0.9273684786,0
13972,0,2,1.752406801,0
13973,0,2,1.014526739,0
13974,1,1,1.413418024,0
13975,0,2,1.241453746,0
13976,0,2,0.5551423109,0
13977,0,2,0.7818538207,0
13978,0,2,1.569982222,0
13979,0,2,1.629995339,0
13980,-1,2,2.790534592,1
13981,0,2,0.7372853412,0
13982,0,2,0.6756151971,0
13983,1,1,0.3818484326,0
13984,0,2,1.133321865,0
13985,0,2,1.004047746,0
13986,0,2,1.428090551,0
13987,0,2,1.023458204,0
13988,1,1,1.020159782,0
13989,-2,0,3.32763917,1
13990,0,2,1.746847063,0
13991,0,2,1.063224731,0
13992,-1,1,1.57219345,1
13993,1,1,1.416257228,0
13994,1,1,0.9367756811,0
13995,0,2,1.063235859,0
13996,-2,0,2.239073536,1
13997,0,2,0.6593073722,0
13998,1,1,0.9220899495,0
13999,1,1,1.457231944,0
14000,1,1,1.084352617,0
14001,-1,0,2.151510492,1
14002,-1,1,1.729375334,1
14003,1,1,1.268722774,0
14004,-1,0,2.321879381,1
14005,0,2,1.205841675,0
14006,0,2,1.670419397,0
14007,-2,0,2.150431925,1
14008,0,2,1.787026914,0
14009,0,2,0.7502936416,0
14010,0,2,1.499540302,0
14011,1,1,1.000383856,0
14012,-2,0,1.374615139,1
14013,0,2,0.6748975605,0
14014,0,2,0.7577931744,0
14015,0,2,0.7595371753,0
14016,1,1,1.662525759,0
14017,0,2,1.088294659,0
14018,0,2,1.007207206,0
14019,-1,0,3.568665984,1
14020,0,2,0.9785225294,0
14021,0,2,1.156558513,0
14022,-2,0,2.301441898,1
14023,0,2,1.123283618,0
14024,-1,0,2.710457933,1
14025,0,2,0.5990485567,0
14026,1,1,1.031374061,0
14027,0,2,1.683929934,0
14028,1,1,1.048252403,0
14029,-1,0,2.132710799,1
14030,0,2,0.975879266,0
14031,0,2,1.180349531,0
14032,0,2,1.107463693,0
14033,0,2,1.645396705,0
14034,0,2,0.9616758723,0
14035,1,1,1.336979855,0
14036,0,2,0.5919071574,0
14037,0,2,0.9559024733,0
14038,0,2,1.339901024,0
14039,0,2,0.9351352127,0
14040,-1,0,2.794478294,1
14041,0,2,1.583446773,0
14042,1,1,1.852255356,0
14043,0,2,0.8956371191,0
14044,0,2,1.041946446,0
14045,-1,2,1.424209086,1
14046,0,2,1.018494604,0
14047,0,2,1.561777621,0
14048,0,2,1.693654855,0
14049,0,2,1.122138318,0
14050,0,2,0.772760878,0
14051,1,1,0.5609329663,0
14052,0,2,1.620322382,0
14053,1,1,1.93300632,0
14054,1,1,1.060015747,0
14055,-2,0,2.450467984,1
14056,1,1,0.5760198492,0
14057,0,2,0.7411634113,0
14058,0,2,1.148861945,0
14059,0,2,1.241446681,0
14060,0,2,1.058690895,0
14061,0,2,1.758376408,0
14062,1,1,1.603970289,0
14063,-1,0,1.445370092,1
14064,0,2,0.6021672195,0
14065,0,2,0.990333488,0
14066,1,1,1.633437757,0
14067,1,1,0.5026110174,0
14068,0,2,1.147499141,0
14069,1,1,1.628446278,0
14070,0,2,1.009433913,0
14071,1,1,0.9682431121,0
14072,0,2,0.845235235,0
14073,1,1,1.091560659,0
14074,0,2,1.066986513,0
14075,0,2,1.167531709,0
14076,0,2,1.781617379,0
14077,0,2,1.116934538,0
14078,1,1,1.236795937,0
14079,1,1,0.9407718809,0
14080,0,2,1.177249003,0
14081,-1,0,4.050448875,1
14082,0,2,1.728268094,0
14083,0,2,1.714019373,0
14084,0,2,0.8515245752,0
14085,1,1,2.234527128,0
14086,1,1,0.62624726,0
14087,0,2,1.036346922,0
14088,1,1,0.4955848779,0
14089,0,2,1.15839756,0
14090,0,2,1.030901466,0
14091,0,2,0.3847466963,0
14092,-1,1,2.529546353,1
14093,0,2,0.9851520322,0
14094,0,2,1.67635472,0
14095,0,2,0.9682166023,0
14096,0,2,0.9987272211,0
14097,0,2,1.227913586,0
14098,1,1,1.043059448,0
14099,0,2,0.9215574244,0
14100,0,2,1.154263391,0
14101,0,2,0.9993885934,0
14102,0,2,1.137415579,0
14103,0,2,1.710694789,0
14104,0,2,1.030637012,0
14105,0,2,1.741153952,0
14106,0,2,1.182772569,0
14107,0,2,1.107693687,0
14108,-1,0,2.724858288,1
14109,0,2,0.5483703513,0
14110,0,2,1.183300026,0
14111,0,2,0.7306090325,0
14112,-2,0,3.132131205,1
14113,0,2,0.4260414639,0
14114,-1,0,2.062813716,1
14115,1,1,1.534359572,0
14116,0,2,0.9306891536,0
14117,0,2,1.304295937,0
14118,0,2,1.073649825,0
14119,0,2,1.025672314,0
14120,0,2,1.847514443,0
14121,0,2,1.470452195,0
14122,-1,0,3.350719337,1
14123,-1,0,1.897457106,1
14124,1,1,1.01797932,0
14125,0,2,1.131262921,0
14126,0,2,0.944848765,0
14127,0,2,1.067131532,0
14128,0,2,1.690528302,0
14129,0,2,0.7695592157,0
14130,0,2,0.9686297208,0
14131,0,2,1.624993993,0
14132,0,2,1.869843885,0
14133,0,2,0.8334718925,0
14134,1,1,1.662311166,0
14135,1,1,1.37966772,0
14136,0,2,0.9759615631,0
14137,1,1,1.675525367,0
14138,0,2,1.646325459,0
14139,0,2,1.169481759,0
14140,1,1,1.062263359,0
14141,0,2,1.03807823,0
14142,0,2,0.930908284,0
14143,1,1,0.360366835,0
14144,0,2,0.7586924563,0
14145,0,2,1.704710536,0
14146,0,2,1.121645101,0
14147,0,2,0.6473003648,0
14148,0,2,1.134546331,0
14149,0,2,1.097101952,0
14150,0,2,0.5465011609,0
14151,0,2,0.9687676305,0
14152,1,1,1.565975522,0
14153,0,2,0.4759398674,0
14154,-1,0,1.858746643,1
14155,0,2,0.9922145381,0
14156,0,2,0.9818819865,0
14157,0,2,0.95093641,0
14158,0,2,0.9589740747,0
14159,1,1,0.9977065024,0
14160,-1,0,2.221692564,1
14161,0,2,0.9874321681,0
14162,0,2,1.120092217,0
14163,-2,0,2.586722609,1
14164,0,2,1.661039813,0
14165,-1,2,1.61116247,1
14166,0,2,1.056952142,0
14167,0,2,1.350493083,0
14168,0,2,0.8608368663,0
14169,1,1,1.987435699,0
14170,1,1,1.627064135,0
14171,1,1,1.208009722,0
14172,0,2,0.8967454311,0
14173,-1,1,1.809217791,1
14174,0,2,0.9631887634,0
14175,0,2,0.8752402144,0
14176,0,2,0.9190313292,0
14177,0,2,1.860072287,0
14178,0,2,0.4514840998,0
14179,-2,0,2.43544727,1
14180,0,2,1.756320807,0
14181,-1,0,1.245683755,1
14182,0,2,0.9612684818,0
14183,1,1,1.166652857,0
14184,0,2,1.071059129,0
14185,1,1,1.162198383,0
14186,1,1,1.381487407,0
14187,0,2,1.650663607,0
14188,0,2,1.311248628,0
14189,0,2,0.7292523044,0
14190,1,1,1.43817211,0
14191,0,2,1.056654153,0
14192,0,2,1.026714994,0
14193,0,2,0.9764577153,0
14194,0,2,0.9716836648,0
14195,0,2,1.602407166,0
14196,0,2,0.6307084605,0
14197,0,2,1.658272932,0
14198,1,1,1.000187079,0
14199,0,2,1.15000963,0
14200,0,2,0.9443228276,0
14201,0,2,0.9400606189,0
14202,1,1,1.552933809,0
14203,1,1,1.278026439,0
14204,0,2,1.610338017,0
14205,0,2,1.00088102,0
14206,0,2,0.8354882665,0
14207,-1,0,1.821995352,1
14208,1,1,0.4559283893,0
14209,0,2,0.931092254,0
14210,0,2,1.885338495,0
14211,0,2,1.217215864,0
14212,0,2,1.219891857,0
14213,0,2,1.654848408,0
14214,0,2,1.027931415,0
14215,-1,0,2.42906486,1
14216,0,2,1.118926444,0
14217,0,2,1.061520235,0
14218,0,2,1.027329741,0
14219,1,1,1.246463715,0
14220,0,2,0.847319146,0
14221,1,1,0.4181165396,0
14222,0,2,1.13102638,0
14223,0,2,0.5612646964,0
14224,0,2,0.8116378388,0
14225,0,2,0.5335220431,0
14226,0,2,0.7726716828,0
14227,0,2,1.709936061,0
14228,-1,0,2.947820271,1
14229,0,2,1.119519077,0
14230,0,2,1.159388131,0
14231,0,2,1.191661392,0
14232,1,1,1.270536239,0
14233,0,2,0.8386707714,0
14234,0,2,0.5072725444,0
14235,0,2,0.5657089694,0
14236,1,1,1.632090685,0
14237,0,2,0.5951169514,0
14238,1,1,1.111814807,0
14239,-1,0,2.123022217,1
14240,-2,0,1.915273608,1
14241,0,2,0.4737730758,0
14242,0,2,1.486096468,0
14243,0,2,1.683975192,0
14244,0,2,0.8236251514,0
14245,-1,0,2.574071326,1
14246,1,1,0.5392236803,0
14247,-1,0,1.690308347,1
14248,-2,0,1.07329687,1
14249,0,2,1.721113077,0
14250,-1,1,1.495316624,1
14251,0,2,1.624512877,0
14252,0,2,1.64033461,0
14253,1,1,1.072267644,0
14254,0,2,1.627797781,0
14255,0,2,0.7027550097,0
14256,0,2,1.628735654,0
14257,1,1,1.050017713,0
14258,-1,0,3.465910795,1
14259,0,2,1.394528019,0
14260,0,2,0.9623920982,0
14261,0,2,1.305417178,0
14262,0,2,0.5486950843,0
14263,-1,0,2.956739782,1
14264,0,2,1.647263206,0
14265,0,2,1.167851119,0
14266,1,1,0.369064638,0
14267,0,2,0.7099512131,0
14268,0,2,1.588290002,0
14269,1,1,1.342258501,0
14270,0,2,1.699998736,0
14271,1,1,1.289591651,0
14272,0,2,1.179110479,0
14273,0,2,0.5945430377,0
14274,0,2,0.4484416773,0
14275,0,2,0.6429243035,0
14276,1,1,1.661226959,0
14277,1,1,1.251368047,0
14278,1,1,1.209559196,0
14279,0,2,0.9486452685,0
14280,0,2,1.657750969,0
14281,0,2,0.8995876919,0
14282,0,2,0.7751916102,0
14283,-2,0,2.277468468,1
